date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:59:39	18795/18795	---MC-	200	added ('OK')	text/html	date:Sun,%2021%20Nov%202021%2015:59:37%20GMT	http://tieuhocyenso.edu.vn/?page=Article.Print.detail&id=5dcd0983e138237cd37dcab2	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/indexb4c5.html	(from http://tieuhocyenso.edu.vn/tin-tuc-su-kien/tin-cua-truong/truong-tieu-hoc-yen-so-to-chuc-dien-dan-tre-em-voi-van-de-ph.html)
22:59:39	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/tieuhocyenso.edu.vn	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/tieuhocyenso.edu.6e1.delayed	(from http://tieuhocyenso.edu.vn/?page=Article.Print.detail&id=5e34e0c5e138230fac16f533)
22:59:39	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/GRAND_PARENT_TITLE	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/GRAND_PARENT_TITLE.6e2.delayed	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-mon-tin-hoc-lop-3-tu-ngay-16.3.2020-den-ngay-20.html)
22:59:39	248790/248790	---M--	200	added ('OK')	image/jpeg	etag:%225dcd0887-3cbd6%22	http://tieuhocyenso.edu.vn/upload/29385/fck/files/5(1).jpg	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/upload/29385/fck/files/5(1).jpg	(from http://tieuhocyenso.edu.vn/tin-tuc-su-kien/tin-cua-truong/truong-tieu-hoc-yen-so-to-chuc-dien-dan-tre-em-voi-van-de-ph.html)
22:59:39	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/http://kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/http_/kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.6e4.delayed	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-mon-tin-hoc-lop-3-tu-ngay-16.3.2020-den-ngay-20.html)
22:59:39	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/http://kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/http_/kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.6e5.delayed	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-mon-tin-hoc-lop-3-tu-ngay-16.3.2020-den-ngay-20.html)
22:59:40	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/GRAND_PARENT_TITLE	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/GRAND_PARENT_TITLE.6e6.delayed	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-3-ngay-20.3.2020.html)
22:59:43	91966/91966	---MC-	200	added ('OK')	text/html	date:Sun,%2021%20Nov%202021%2015:59:40%20GMT	http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-5-ngay-11.3.2020.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-5-ngay-11.3.2020.html	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-mon-tin-hoc-lop-3-tu-ngay-16.3.2020-den-ngay-20.html)
22:59:49	91958/91958	---MC-	200	added ('OK')	text/html	date:Sun,%2021%20Nov%202021%2015:59:44%20GMT	http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-5-ngay-10.3.2020.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-5-ngay-10.3.2020.html	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-3-ngay-20.3.2020.html)
22:59:49	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/http://kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/http_/kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.6e9.delayed	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-3-ngay-20.3.2020.html)
22:59:49	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/http://kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/http_/kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.6ea.delayed	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-3-ngay-20.3.2020.html)
22:59:49	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/GRAND_PARENT_TITLE	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/GRAND_PARENT_TITLE.6eb.delayed	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-3-ngay-19.3.2020.html)
22:59:52	41984/41984	---M--	200	added ('OK')	application/msword	etag:%225e6eed6d-a400%22	http://tieuhocyenso.edu.vn/upload/29385/20200316/Phieu_on_toan_lop_3_ngay__20-3_fa7101abfa.doc	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/upload/29385/20200316/Phieu_on_toan_lop_3_ngay__20-3_fa7101abfa.doc	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-3-ngay-20.3.2020.html)
22:59:53	240654/240654	---M--	200	added ('OK')	image/jpeg	etag:%225dcd08e0-3ac0e%22	http://tieuhocyenso.edu.vn/upload/29385/fck/files/7(1).jpg	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/upload/29385/fck/files/7(1).jpg	(from http://tieuhocyenso.edu.vn/tin-tuc-su-kien/tin-cua-truong/truong-tieu-hoc-yen-so-to-chuc-dien-dan-tre-em-voi-van-de-ph.html)
22:59:53	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/http://kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/http_/kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.6ee.delayed	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-3-ngay-19.3.2020.html)
22:59:53	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/http://kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/http_/kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.6ef.delayed	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-3-ngay-19.3.2020.html)
22:59:53	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/GRAND_PARENT_TITLE	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/GRAND_PARENT_TITLE.6f0.delayed	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-3-ngay-18.3.2020.html)
22:59:57	91965/91965	---MC-	200	added ('OK')	text/html	date:Sun,%2021%20Nov%202021%2015:59:52%20GMT	http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-5-ngay-9.3.2020.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-5-ngay-9.3.2020.html	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-3-ngay-19.3.2020.html)
22:59:58	36864/36864	---M--	200	added ('OK')	application/msword	etag:%225e6eed58-9000%22	http://tieuhocyenso.edu.vn/upload/29385/20200316/Phieu_on_TV_lop_3_ngay_19-3_7834ae0fcb.doc	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/upload/29385/20200316/Phieu_on_TV_lop_3_ngay_19-3_7834ae0fcb.doc	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-3-ngay-19.3.2020.html)
22:59:58	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/http://kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/http_/kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.6f3.delayed	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-3-ngay-18.3.2020.html)
22:59:58	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/http://kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/http_/kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.6f4.delayed	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-3-ngay-18.3.2020.html)
22:59:58	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/GRAND_PARENT_TITLE	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/GRAND_PARENT_TITLE.6f5.delayed	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-3-ngay-17.3.2020.html)
23:00:02	91954/91954	---MC-	200	added ('OK')	text/html	date:Sun,%2021%20Nov%202021%2015:59:57%20GMT	http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-2-ngay-13.3.2020.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-2-ngay-13.3.2020.html	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-3-ngay-18.3.2020.html)
23:00:07	41984/41984	---M--	200	added ('OK')	application/msword	etag:%225e6eed44-a400%22	http://tieuhocyenso.edu.vn/upload/29385/20200316/Phieu_on_Toan_lop_3_ngay_18-3_0748279b14.doc	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/upload/29385/20200316/Phieu_on_Toan_lop_3_ngay_18-3_0748279b14.doc	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-3-ngay-18.3.2020.html)
23:00:07	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/http://kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/http_/kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.6f8.delayed	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-3-ngay-17.3.2020.html)
23:00:07	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/http://kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/http_/kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.6f9.delayed	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-3-ngay-17.3.2020.html)
23:00:07	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/GRAND_PARENT_TITLE	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/GRAND_PARENT_TITLE.6fa.delayed	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-3-ngay-16.3.2020.html)
23:00:07	91992/91992	---MC-	200	added ('OK')	text/html	date:Sun,%2021%20Nov%202021%2016:00:02%20GMT	http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-2-ngay-12.3.2020.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-2-ngay-12.3.2020.html	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-3-ngay-17.3.2020.html)
23:00:11	92012/92012	---MC-	200	added ('OK')	text/html	date:Sun,%2021%20Nov%202021%2016:00:08%20GMT	http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-2-ngay-11.3.2020.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-2-ngay-11.3.2020.html	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-3-ngay-16.3.2020.html)
23:00:11	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/http://kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/http_/kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.6fd.delayed	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-3-ngay-16.3.2020.html)
23:00:11	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/http://kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/http_/kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.6fe.delayed	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-3-ngay-16.3.2020.html)
23:00:11	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/GRAND_PARENT_TITLE	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/GRAND_PARENT_TITLE.6ff.delayed	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-1-tu-ngay-16.3.2020-den-ngay-20.3.2020.html)
23:00:12	44544/44544	---M--	200	added ('OK')	application/msword	etag:%225e6eed33-ae00%22	http://tieuhocyenso.edu.vn/upload/29385/20200316/Phieu_on_TV_lop_3_ngay_17-3_e7fbbcde5f.doc	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/upload/29385/20200316/Phieu_on_TV_lop_3_ngay_17-3_e7fbbcde5f.doc	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-3-ngay-17.3.2020.html)
23:00:18	92028/92028	---MC-	200	added ('OK')	text/html	date:Sun,%2021%20Nov%202021%2016:00:13%20GMT	http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-2-ngay-10.3.2020.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-2-ngay-10.3.2020.html	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-1-tu-ngay-16.3.2020-den-ngay-20.3.2020.html)
23:00:18	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/http://kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/http_/kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.702.delayed	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-1-tu-ngay-16.3.2020-den-ngay-20.3.2020.html)
23:00:18	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/http://kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/http_/kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.703.delayed	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-1-tu-ngay-16.3.2020-den-ngay-20.3.2020.html)
23:00:18	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/GRAND_PARENT_TITLE	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/GRAND_PARENT_TITLE.704.delayed	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/mau-bai-du-thi-suu-tam-va-tim-hieu-tem-buu-chinh-nam-2020-.html)
23:00:18	40448/40448	---M--	200	added ('OK')	application/msword	etag:%225e6eed20-9e00%22	http://tieuhocyenso.edu.vn/upload/29385/20200316/Phieu_on_Toan_lop_3_ngay_16-3_6241819990.doc	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/upload/29385/20200316/Phieu_on_Toan_lop_3_ngay_16-3_6241819990.doc	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-3-ngay-16.3.2020.html)
23:00:19	215987/215987	---M--	200	added ('OK')	image/jpeg	etag:%225dcd0901-34bb3%22	http://tieuhocyenso.edu.vn/upload/29385/fck/files/8(1).jpg	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/upload/29385/fck/files/8(1).jpg	(from http://tieuhocyenso.edu.vn/tin-tuc-su-kien/tin-cua-truong/truong-tieu-hoc-yen-so-to-chuc-dien-dan-tre-em-voi-van-de-ph.html)
23:00:20	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/http://kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/http_/kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.707.delayed	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/mau-bai-du-thi-suu-tam-va-tim-hieu-tem-buu-chinh-nam-2020-.html)
23:00:20	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/http://kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/http_/kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.708.delayed	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/mau-bai-du-thi-suu-tam-va-tim-hieu-tem-buu-chinh-nam-2020-.html)
23:00:20	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/GRAND_PARENT_TITLE	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/GRAND_PARENT_TITLE.709.delayed	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-5-ngay-13.3.2020.html)
23:00:25	92015/92015	---MC-	200	added ('OK')	text/html	date:Sun,%2021%20Nov%202021%2016:00:19%20GMT	http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-2-ngay-9.3.2020.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-2-ngay-9.3.2020.html	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/mau-bai-du-thi-suu-tam-va-tim-hieu-tem-buu-chinh-nam-2020-.html)
23:00:26	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/http://kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/http_/kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.70b.delayed	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-5-ngay-13.3.2020.html)
23:00:26	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/http://kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/http_/kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.70c.delayed	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-5-ngay-13.3.2020.html)
23:00:26	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/GRAND_PARENT_TITLE	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/GRAND_PARENT_TITLE.70d.delayed	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-5-ngay-12.3.2020.html)
23:00:27	92209/92209	---MC-	200	added ('OK')	text/html	date:Sun,%2021%20Nov%202021%2016:00:20%20GMT	http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-4-tu-ngay-9.3.2020-den-13.3.2020.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-4-tu-ngay-9.3.2020-den-13.3.2020.html	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-5-ngay-13.3.2020.html)
23:00:28	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/http://kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/http_/kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.70f.delayed	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-5-ngay-12.3.2020.html)
23:00:28	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/http://kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/http_/kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.710.delayed	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-5-ngay-12.3.2020.html)
23:00:31	91949/91949	---MC-	200	added ('OK')	text/html	date:Sun,%2021%20Nov%202021%2016:00:26%20GMT	http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-3-ngay-13.3.2020.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-3-ngay-13.3.2020.html	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-5-ngay-12.3.2020.html)
23:00:32	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/GRAND_PARENT_TITLE	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/GRAND_PARENT_TITLE.712.delayed	(from http://tieuhocyenso.edu.vn/tin-tuc-su-kien/tin-cua-truong/bai-viet-ve-tam-guong-nguoi-tot-viec-tot-thang-11-2019.html)
23:00:45	96579/96579	---M--	200	added ('OK')	image/jpeg	etag:%225dcd0782-17943%22	http://tieuhocyenso.edu.vn/upload/29385/fck/files/3(2).jpg	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/upload/29385/fck/files/3(2).jpg	(from http://tieuhocyenso.edu.vn/tin-tuc-su-kien/tin-cua-truong/bai-viet-ve-tam-guong-nguoi-tot-viec-tot-thang-11-2019.html)
23:00:51	103652/103652	---MC-	200	added ('OK')	text/html	date:Sun,%2021%20Nov%202021%2016:00:45%20GMT	http://tieuhocyenso.edu.vn/tin-tuc-su-kien/tin-cua-truong/truong-tieu-hoc-yen-so-to-chuc-le-don-hoc-sinh-lop-1-nam-hoc.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/tin-tuc-su-kien/tin-cua-truong/truong-tieu-hoc-yen-so-to-chuc-le-don-hoc-sinh-lop-1-nam-hoc.html	(from http://tieuhocyenso.edu.vn/tin-tuc-su-kien/tin-cua-truong/bai-viet-ve-tam-guong-nguoi-tot-viec-tot-thang-11-2019.html)
23:00:51	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/http://kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/http_/kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.715.delayed	(from http://tieuhocyenso.edu.vn/tin-tuc-su-kien/tin-cua-truong/bai-viet-ve-tam-guong-nguoi-tot-viec-tot-thang-11-2019.html)
23:00:51	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/http://kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/http_/kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.716.delayed	(from http://tieuhocyenso.edu.vn/tin-tuc-su-kien/tin-cua-truong/bai-viet-ve-tam-guong-nguoi-tot-viec-tot-thang-11-2019.html)
23:00:52	194048/194048	---M--	200	added ('OK')	application/msword	etag:%225e6eed04-2f600%22	http://tieuhocyenso.edu.vn/upload/29385/20200316/Phieu_on_tap_K1_tu_16_3-20_3_249231f482.doc	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/upload/29385/20200316/Phieu_on_tap_K1_tu_16_3-20_3_249231f482.doc	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-1-tu-ngay-16.3.2020-den-ngay-20.3.2020.html)
23:00:52	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/tieuhocyenso.edu.vn	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/tieuhocyenso.edu.717.delayed	(from http://tieuhocyenso.edu.vn/?page=Article.Print.detail&id=5e33a255e138237f8053b0c3)
